Profile_Number,RadamBrasil_Source_Volume,Soil_Profile_Number,Latitude,Longitude,Map_Sheet ,Classification,Parent_Material,Horizon_Symbol,Horizon_sample_depth_initial,Horizon_sample_depth_final,Coarse_Gravel,Gravel,Coarse_Sand,Fine_Sand,Silt,Clay,SiO2,Al2O3,Fe2O3,pH_water_soil_1_1,pH_1N_KCl_soil_1_1,Carbon,Nitrogen,Organic_Matter,Comments,,,decimal degrees ,decimal degrees,Reference code and UTM zone,,,,cm,cm,%,%,%,%,%,%,%,%,%,,,%,%,%,No,Volume,No_Perfil,lat_dd,long_dd,Folha,Classificacao,Material_Originario,Horizonte,Inicial,Final,Calhau,Cascalho,Areia_Grossa,Areia_Fina,Silte,Argila,SiO2,Al2O3,Fe2O3,ph_H20,ph_KCl_1n,Carbon,Nitrogen,organic_matter,OK__field
420,19,58,-13.48333333,-61.1,SD20XD,Solo Aluvial alico de atividade baixa A moderado textura arenosa. Fluventic  Oxic  Dystropept.,Sedimentos da Cobertura do Rio Guapore. Quaternario.,A3,10,25,-888,-888,-666,83,4.5,12.52,-888,-888,-888,4.6,4.1,1,-888,1.72,nao
420,19,58,-13.48333333,-61.1,SD20XD,Solo Aluvial alico de atividade baixa A moderado textura arenosa. Fluventic  Oxic  Dystropept.,Sedimentos da Cobertura do Rio Guapore. Quaternario.,llC1,25,70,-888,-888,-666,82,4.9,13.13,-888,-888,-888,4.4,4.1,0.5,-888,0.86,nao
420,19,58,-13.48333333,-61.1,SD20XD,Solo Aluvial alico de atividade baixa A moderado textura arenosa. Fluventic  Oxic  Dystropept.,Sedimentos da Cobertura do Rio Guapore. Quaternario.,llC2,70,110,-888,-888,-666,81.9,6.2,11.92,-888,-888,-888,4.5,4,0.2,-888,0.34,nao
420,19,58,-13.48333333,-61.1,SD20XD,Solo Aluvial alico de atividade baixa A moderado textura arenosa. Fluventic  Oxic  Dystropept.,Sedimentos da Cobertura do Rio Guapore. Quaternario.,llC3,110,160,-888,-888,-666,82.2,5.8,12.04,-888,-888,-888,4.7,4.1,0.2,-888,0.34,nao
421,19,6,-12.18333333,-63.86666667,SD20VB,Solo Litolico alico argila de atividade baixa A moderado textura arenosa. Lithic Troporthent.,Decomposicao de rochas do Complexo Xingu. Pre-Cambriano.,A1,0,10,0,0,23.9,33.6,39.2,3.3,-999,-999,-999,4.5,3.5,4,0.21,6.9,
421,19,6,-12.18333333,-63.86666667,SD20VB,Solo Litolico alico argila de atividade baixa A moderado textura arenosa. Lithic Troporthent.,Decomposicao de rochas do Complexo Xingu. Pre-Cambriano.,A3,10,20,0,0,25.8,34.9,34.9,4.4,-999,-999,-999,4.7,3.7,3,0.12,5.2,
422,19,22,-12.46666667,-62.41666667,SD20XA,Solo Litolico alico argila de atividade alta  A moderado textura media. Lithic Troporthent.,Produto da decomposicao de rochas da Formacao  Pimenta  Bueno.,A,0,30,0,0,8.3,26,34.2,31.5,-999,-999,-999,5,3.7,1.2,0.12,2.07,
422,19,22,-12.46666667,-62.41666667,SD20XA,Solo Litolico alico argila de atividade alta  A moderado textura media. Lithic Troporthent.,Produto da decomposicao de rochas da Formacao  Pimenta  Bueno.,C,30,60,0,0,16.6,44.1,28.8,10.5,-999,-999,-999,5.3,3.8,0.2,0.02,0.34,
423,19,23,-12.55,-62.73333333,SD20XA,Solo Litolico eutrofico argila de atividade alta A moderado textura media. Lithic  Troporthent.,Produto da decomposicao de rochas da Formacao  Pimenta  Bueno.,A1,0,10,0,0,7,38.9,28.4,25.7,-999,-999,-999,6,4.4,1.3,0.08,2.24,
423,19,23,-12.55,-62.73333333,SD20XA,Solo Litolico eutrofico argila de atividade alta A moderado textura media. Lithic  Troporthent.,Produto da decomposicao de rochas da Formacao  Pimenta  Bueno.,A3,10,25,0,0,5.8,25.4,35.6,33.2,-999,-999,-999,6.4,4.4,1.1,0.06,1.89,
423,19,23,-12.55,-62.73333333,SD20XA,Solo Litolico eutrofico argila de atividade alta A moderado textura media. Lithic  Troporthent.,Produto da decomposicao de rochas da Formacao  Pimenta  Bueno.,C,25,45,0,0,14.1,32.7,39.5,13.7,-999,-999,-999,6.9,4.9,0.4,0.02,0.69,
424,19,24,-12.68333333,-62.58333333,SD20XA,Solo Litolico eutrofico cascalhento argila de atividade baixa A moderado textura arenosa. Lithic  Troporthent.,Granito do Complexo Xingu. Pre-Cambriano.,A1,0,10,0,0,84.5,6.2,7.1,2.2,-999,-999,-999,6.2,5.9,7.8,0.26,13.45,
424,19,24,-12.68333333,-62.58333333,SD20XA,Solo Litolico eutrofico cascalhento argila de atividade baixa A moderado textura arenosa. Lithic  Troporthent.,Granito do Complexo Xingu. Pre-Cambriano.,A3,10,40,0,0,74.2,8.6,12.3,4.9,-999,-999,-999,5.9,5.3,2.3,0.18,3.96,
424,19,24,-12.68333333,-62.58333333,SD20XA,Solo Litolico eutrofico cascalhento argila de atividade baixa A moderado textura arenosa. Lithic  Troporthent.,Granito do Complexo Xingu. Pre-Cambriano.,C,40,50,0,0,48.1,17.6,23,11.3,-999,-999,-999,6,5,1,0.08,1.72,
425,19,92,-14.76666667,-60.26666667,SD20ZB,Solo Litolico alico argila de atividade baixa A moderado textura media. Lithic Oxic Troporthent.,Arenito da Formacao Aguapei. Pre-Cambriano.,A1,0,10,-888,-888,-666,63.4,18,18.6,-888,-888,-888,3.9,3.5,3.3,-888,5.69,nao
425,19,92,-14.76666667,-60.26666667,SD20ZB,Solo Litolico alico argila de atividade baixa A moderado textura media. Lithic Oxic Troporthent.,Arenito da Formacao Aguapei. Pre-Cambriano.,A3,10,30,-888,-888,-666,68.1,17,14.9,-888,-888,-888,4,3.6,1.9,-888,3.28,nao
94,14,34,-1.233333333,-66.35,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,20,0,0,4,42,18,36,12.2,11.6,3.8,4.8,3.9,2.33,0.25,4.01,
94,14,34,-1.233333333,-66.35,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,20,40,0,0,4,39,19,38,12.4,12,3.7,4,3.9,1.87,0.2,3.22,
94,14,34,-1.233333333,-66.35,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,40,55,0,0,3,40,18,39,13.5,12.8,4.1,4.4,3.9,0.92,0.13,1.58,
94,14,34,-1.233333333,-66.35,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,55,80,0,0,3,36,15,46,16.6,15.1,4.9,4.2,3.9,0.54,0.11,0.93,
94,14,34,-1.233333333,-66.35,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,80,130,0,0,2,30,16,52,18.5,17.2,5.6,4.6,3.9,0.5,0.11,0.86,
95,14,37,-1.733333333,-67.45,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,10,0,0,10,28,32,30,10.6,8.7,2.4,3.8,3.4,4.52,0.54,7.79
95,14,37,-1.733333333,-67.45,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,10,30,0,0,6,26,31,37,13.8,11.5,3.6,4.7,3.8,1.59,0.2,2.74
95,14,37,-1.733333333,-67.45,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,30,60,0,0,5,25,32,38,14.9,13,3.9,4.3,3.8,0.75,0.1,1.29
95,14,37,-1.733333333,-67.45,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,60,100,0,0,5,24,31,40,15.5,13.6,3.9,4.4,3.8,0.48,0.09,0.82
95,14,37,-1.733333333,-67.45,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,100,150,0,0,4,24,31,41,16.3,14.2,4.1,4.6,3.8,0.44,0.09,0.75
95,14,37,-1.733333333,-67.45,SA19XD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B23,150,180,0,0,3,22,32,43,17.4,15.2,4.3,4.8,3.8,0.36,0.08,0.62
96,14,51,-2.833333333,-68.85,SA19ZA,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos do Terciario pouco espessos sobre rochas do pre cambriano.,A1,0,30,0,0,31,18,13,38,14.6,14.5,3.7,4.2,4,1.45,0.21,2.49
96,14,51,-2.833333333,-68.85,SA19ZA,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos do Terciario pouco espessos sobre rochas do pre cambriano.,A3,30,50,0,-777,28,18,13,41,17.1,15.9,4.3,4.6,4,1.22,0.16,2.1
96,14,51,-2.833333333,-68.85,SA19ZA,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos do Terciario pouco espessos sobre rochas do pre cambriano.,B1,50,75,0,-777,28,16,13,43,17.5,16.5,5.1,4.6,4,0.99,0.13,1.7
96,14,51,-2.833333333,-68.85,SA19ZA,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos do Terciario pouco espessos sobre rochas do pre cambriano.,B21,75,150,0,-777,29,19,12,40,16.3,15.3,5,4.9,4,0.51,0.1,0.94
96,14,51,-2.833333333,-68.85,SA19ZA,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos do Terciario pouco espessos sobre rochas do pre cambriano.,B22,150,170,0,-777,30,18,13,39,18,15.5,4.5,5.2,4.1,0.33,0.07,0.56
97,14,58,-2.533333333,-66.08333333,SA19ZB,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,30,0,0,3,43,23,31,11.9,10.1,3.1,4.6,3.8,2.55,0.26,4.39
97,14,58,-2.533333333,-66.08333333,SA19ZB,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,30,50,0,0,2,40,26,32,13.2,11.7,3.7,4.6,4,1.18,0.13,2.03
97,14,58,-2.533333333,-66.08333333,SA19ZB,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,50,85,0,0,2,40,19,39,15.6,14,4.3,4.5,3.9,0.81,0.11,1.37
97,14,58,-2.533333333,-66.08333333,SA19ZB,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,85,130,0,0,2,37,21,40,15.6,14,4.1,4.6,3.9,0.99,0.1,1.7
98,14,79,-3.566666667,-66.06666667,SA19ZD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,15,0,0,11,42,22,25,9.6,8.2,1.5,3.8,3.6,3.05,0.37,5.26
98,14,79,-3.566666667,-66.06666667,SA19ZD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,15,40,0,0,9,40,20,31,11.9,10.5,2.5,4.2,3.9,0.83,0.13,1.43
98,14,79,-3.566666667,-66.06666667,SA19ZD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,40,70,0,0,8,40,18,34,13.2,11.4,3,4.3,3.9,0.56,0.1,0.96
98,14,79,-3.566666667,-66.06666667,SA19ZD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,70,110,0,0,8,38,20,34,14.9,12.3,2.8,4.4,3.9,0.44,0.09,0.75
98,14,79,-3.566666667,-66.06666667,SA19ZD,Latossolo Amarelo Alico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,110,180,0,0,8,37,18,37,16.4,13.9,2.6,4.8,3.9,0.24,0.08,0.41
99,14,64,-3.65,-69.11666667,SA19YD,Latossolo Amarelo Alico A moderado textura  media. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,5,0,0,13,47,20,20,7.7,5.5,1.4,4.9,4.3,6.46,0.57,11.13
99,14,64,-3.65,-69.11666667,SA19YD,Latossolo Amarelo Alico A moderado textura  media. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,5,20,0,0,10,46,14,30,12,9.6,2.8,5.1,4.8,1.24,0.12,2.13
99,14,64,-3.65,-69.11666667,SA19YD,Latossolo Amarelo Alico A moderado textura  media. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,20,50,0,0,9,41,16,34,13.4,11.4,3,5.1,4.8,0.76,0.1,1.31
99,14,64,-3.65,-69.11666667,SA19YD,Latossolo Amarelo Alico A moderado textura  media. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,50,90,0,0,7,42,17,34,13.4,12,2.9,4.9,4,0.47,0.1,0.81
99,14,64,-3.65,-69.11666667,SA19YD,Latossolo Amarelo Alico A moderado textura  media. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,90,150,0,0,7,41,18,34,13.8,12.3,3.1,5.1,4.1,0.36,0.09,0.62
100,14,18,-1.1,-69.13333333,SA19VD,Latossolo Amarelo Alico A moderado textura media. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,10,0,0,37,40,8,15,5,5,1.8,3.9,3.7,2.46,0.23,4.34
100,14,18,-1.1,-69.13333333,SA19VD,Latossolo Amarelo Alico A moderado textura media. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,10,25,0,0,29,41,10,20,6.9,6.9,2.8,4.2,4.1,1.65,0.18,2.82
100,14,18,-1.1,-69.13333333,SA19VD,Latossolo Amarelo Alico A moderado textura media. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,25,50,0,0,29,40,8,23,7.3,7.7,3,4.4,4.2,1.2,0.15,2.06
100,14,18,-1.1,-69.13333333,SA19VD,Latossolo Amarelo Alico A moderado textura media. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,50,100,0,-777,28,39,10,23,8.8,10.1,3.8,5.4,5,0.27,0.07,0.46
100,14,18,-1.1,-69.13333333,SA19VD,Latossolo Amarelo Alico A moderado textura media. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,100,130,0,1,26,41,10,23,9.4,9.8,3.5,5.4,5,0.18,0.06,0.31
101,14,65,-3.783333333,-69.65,SA19YD,Latossolo Amarelo Alico plintico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A,0,20,0,0,4,55,14,27,11.3,8.9,1.6,4,4,1.76,0.21,3.03
101,14,65,-3.783333333,-69.65,SA19YD,Latossolo Amarelo Alico plintico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,20,50,0,0,3,49,15,33,13.6,11.8,2.5,4.1,4.1,0.86,0.13,1.48
101,14,65,-3.783333333,-69.65,SA19YD,Latossolo Amarelo Alico plintico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,50,100,0,0,2,46,15,37,15.1,14.3,2.4,4.1,4.1,0.41,0.09,0.7,
101,14,65,-3.783333333,-69.65,SA19YD,Latossolo Amarelo Alico plintico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,100,130,0,0,1,41,14,44,19.1,17.4,2.7,4.6,4,0.38,0.08,0.65,
101,14,65,-3.783333333,-69.65,SA19YD,Latossolo Amarelo Alico plintico A moderado textura argilosa. Allic Haplorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B23pl,130,160,0,0,1,41,14,44,25.1,21,2.4,5,3,0.22,0.06,0.37,
102,14,75,-3.916666667,-68.88333333,SA19ZC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Ochric Umbriorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,5,0,0,21,37,17,25,10.5,8.4,2.7,5,3.8,5.02,0.45,8.65,
102,14,75,-3.916666667,-68.88333333,SA19ZC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Ochric Umbriorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,5,30,0,0,15,35,15,35,12.5,12.8,4.5,4.9,4.1,1.97,0.32,3.39,
102,14,75,-3.916666667,-68.88333333,SA19ZC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Ochric Umbriorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,30,60,0,0,14,34,14,38,13.8,14.4,4.7,5.1,4,1.16,0.26,1.99,
102,14,75,-3.916666667,-68.88333333,SA19ZC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Ochric Umbriorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,60,110,0,0,15,35,12,38,13.8,14.4,4.7,4.9,4,0.88,0.12,1.51,
102,14,75,-3.916666667,-68.88333333,SA19ZC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Ochric Umbriorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,110,150,0,0,12,33,16,39,14.4,15.1,5,4.8,4,0.52,0.1,0.89,
103,14,33,-1.25,-68.01666667,SA19XC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,10,0,0,27,36,13,24,6.8,8.2,3.3,4.7,3.8,3.24,0.3,5.59,
103,14,33,-1.25,-68.01666667,SA19XC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,10,30,0,0,25,34,12,29,6.8,10.9,4.5,4.8,4,2.22,0.23,3.83,
103,14,33,-1.25,-68.01666667,SA19XC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,30,70,0,-777,23,33,10,34,10.5,13,5.7,5,4,0.61,0.14,1.05,
103,14,33,-1.25,-68.01666667,SA19XC,Latossolo Vermelho Amarelo Alico A moderado textura argilosa. Allic Acrorthox.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,70,140,0,-777,21,33,10,36,11.2,13.9,5.8,5,4.1,0.43,0.1,0.74,
104,14,9,-0.138333333,-66.99861111,SA19XB,Latossolo Vermelho Escuro Alico A moderado textura muito argilosa. Allic Acrorthox.,Gnaisses e granitos do complexo guianense. Pre-cambriano.,A1,0,20,0,3,26,7,16,51,13.7,22.7,11.52,3.9,3.7,1.31,0.12,2.25,nao
104,14,9,-0.138333333,-66.99861111,SA19XB,Latossolo Vermelho Escuro Alico A moderado textura muito argilosa. Allic Acrorthox.,Gnaisses e granitos do complexo guianense. Pre-cambriano.,A3,20,25,0,2,23,6,15,56,14.15,21.93,12.11,4.3,4,0.9,0.06,1.56,nao
104,14,9,-0.138333333,-66.99861111,SA19XB,Latossolo Vermelho Escuro Alico A moderado textura muito argilosa. Allic Acrorthox.,Gnaisses e granitos do complexo guianense. Pre-cambriano.,B1,25,55,0,4,25,5,15,55,14.18,21.68,11.72,4.4,4.2,0.67,0.06,1.15,nao
104,14,9,-0.138333333,-66.99861111,SA19XB,Latossolo Vermelho Escuro Alico A moderado textura muito argilosa. Allic Acrorthox.,Gnaisses e granitos do complexo guianense. Pre-cambriano.,B2,55,110,0,9,25,5,6,64,14.66,22.19,10.72,4.3,4,0.59,0.05,1.01,nao
105,14,45,-2.95,-69.11666667,SA19YB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Orthoxic Tropudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,3,-888,-888,-666,24.9,53.5,21.6,-888,-888,-888,3.7,3.6,5.7,-888,9.82,nao
105,14,45,-2.95,-69.11666667,SA19YB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Orthoxic Tropudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,3,23,-888,-888,-666,17.9,43.5,38.6,-888,-888,-888,4,3.5,1,-888,1.72,nao
105,14,45,-2.95,-69.11666667,SA19YB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Orthoxic Tropudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,23,43,-888,-888,-666,15.4,35.4,49.2,-888,-888,-888,3.9,3.6,0.6,-888,1.03,nao
105,14,45,-2.95,-69.11666667,SA19YB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Orthoxic Tropudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,43,93,-888,-888,-666,16.6,36.3,47.1,-888,-888,-888,4,3.6,0.6,-888,1.03,nao
106,14,55,-2.216666667,-67.23333333,SA19ZB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,5,-888,-888,-666,20,65.3,14.7,-888,-888,-888,3.9,3.4,7.1,-888,12.24,nao
106,14,55,-2.216666667,-67.23333333,SA19ZB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,5,20,-888,-888,-666,24.3,48.9,26.8,-888,-888,-888,4.2,3.8,-999,-888,-999,nao
106,14,55,-2.216666667,-67.23333333,SA19ZB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,20,50,-888,-888,-666,7.3,60.4,32.3,-888,-888,-888,4.2,3.8,1.8,-888,3.1,nao
106,14,55,-2.216666667,-67.23333333,SA19ZB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B2,50,120,-888,-888,-666,20.8,35.5,43.7,-888,-888,-888,4.2,3.8,0.6,-888,1.03,nao
107,14,54,-2.116666667,-66.5,SA19ZB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,5,-888,-888,-666,47.1,31.4,21.5,-888,-888,-888,3.4,3.4,1.4,-888,2.41,nao
107,14,54,-2.116666667,-66.5,SA19ZB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,5,25,-888,-888,-666,47.6,25.1,27.3,-888,-888,-888,3.7,3.7,0.8,-888,1.37,nao
107,14,54,-2.116666667,-66.5,SA19ZB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,25,55,-888,-888,-666,45.3,23.1,31.6,-888,-888,-888,3.9,3.7,0.6,-888,1.03,nao
107,14,54,-2.116666667,-66.5,SA19ZB,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B2,55,105,-888,-888,-666,42.1,21.3,36.3,-888,-888,-888,3.9,3.7,0.4,-888,0.68,nao
108,14,67,-3.1,-67.95,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,25,0,0,36,26,10,28,10.9,9.4,2.4,4.2,3.8,2,0.24,3.44,
108,14,67,-3.1,-67.95,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,25,50,0,0,26,24,13,37,15.2,13.6,3.1,4.5,4,0.73,0.11,1.25,
108,14,67,-3.1,-67.95,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,50,95,0,0,27,23,10,40,16.1,14.5,3.1,4.6,3.9,0.46,0.1,0.79,
108,14,67,-3.1,-67.95,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B22,95,160,0,0,26,25,11,38,15.9,14.4,3.2,5,4,0.27,0.07,0.16,
109,14,68,-3.1,-67.95,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,3,-888,-888,-666,36.8,44.4,18.8,-888,-888,-888,3.3,3,8,-888,13.79,nao
109,14,68,-3.1,-67.95,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,3,23,-888,-888,-666,47.2,25.2,27.6,-888,-888,-888,3.4,3.6,1.3,-888,2.24,nao
109,14,68,-3.1,-67.95,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,23,53,-888,-888,-666,43.9,21.2,34.9,-888,-888,-888,3.9,3.7,0.5,-888,0.86,nao
109,14,68,-3.1,-67.95,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B2,53,83,-888,-888,-666,39.7,19.5,40.8,-888,-888,-888,4,3.8,0.3,-888,0.51,nao
110,14,71,-3.716666667,-68.75,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A1,0,5,0,0,7,64,15,14,4.5,3.9,1.3,4.7,3.9,3.93,0.3,6.77,
110,14,71,-3.716666667,-68.75,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,A3,5,25,0,-777,4,57,14,25,8,7.1,3.1,4.8,4.1,1.65,0.18,6.29,
110,14,71,-3.716666667,-68.75,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B1,25,45,0,-777,3,51,15,31,10.6,9.9,3.9,4.7,4.2,0.45,0.09,0.77,
110,14,71,-3.716666667,-68.75,SA19ZC,Podzolico Vermelho Amarelo Alico A moderado argila de atividade baixa textura argilosa. Allic Paleudult.,Sedimentos da formacao Solimoes. Terciario-Quaternario,B21,45,80,0,-777,3,50,15,32,11,10.7,3.9,4.8,4.2,0.41,0.08,0.7,
