"type","x","y","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_elev","pest","distriver1","distriver2","distriver3","rivtype","distlake","distshore","agpot","distblack","distclear","distwhite","npp","T_SILT","phsoil","T_GRAVEL","S_CEC_CLAY","T_PH_H2O","S_SAND","S_GRAVEL","mgs","nure","nuav","rug","nitrogen","bdod","cec","cfvo","clay","phh2o","sand","silt","soc","phos","smn30cm","smc30cm","T_C","S_C","T_OC","S_OC","AWT_S_OC","AWT_T_OC","AWC","T_CEC_CLAY","T_BULK_DEN","S_BULK_DEN"
"earthwork",-66.651,-10.9602,26.60833359,27.31666565,25.64999962,1774,263,22,60.75661469,758,97,439,142,10.11666679,72.26190948,70.05949402,33.09999847,19.10000038,13.99999809,26.79999924,25.66666603,150,292.6443364,799463.0296,642066.4843,21348.91067,"white",228131.7122,878112.2181,0.292000003,165936.0757,88342.89533,2762.825235,961.0999756,41,5.2,0,5,5,37,0,11,2,3,2.25,2.5054,1.1562,10.138,4.934,37.274,4.338,28.37,34.418,38.218,69,104,79.11650085,7.2,7.056,2,0.84,7.137375,6.94275,1,4,1.2,1.2
"earthwork",-66.648,-10.9607,26.58749962,27.31666565,25.61666679,1774,263,22,60.96430969,759,97,439,140,10.125,72.32144165,70.58600616,33.09999847,19.10000038,13.99999809,26.78333282,25.64999962,157,292.7715138,799429.7711,642152.2453,21253.04463,"white",228058.0138,878165.6834,0.292000003,165967.3373,88342.52938,2855.549093,961.0999756,41,5.2,0,5,5,37,0,11,2,3,2.25,2.4442,1.1526,10.174,4.682,36.302,4.374,28.91,34.814,36.814,69,104,79.11650085,7.2,7.056,2,0.84,7.137375,6.94275,1,4,1.2,1.2
"earthwork",-66.662,-10.9679,26.57500076,27.31666565,25.60000038,1769,262,22,60.8360939,756,97,437,140,10.10000038,72.14286804,70.50143433,33.09999847,19.10000038,13.99999809,26.76666641,25.64999962,158,293.4248152,800715.3975,640588.2509,21685.0275,"white",228042.427,876738.6727,0.292000003,166602.5497,87370.5091,2533.931981,961.0999756,41,5.2,0,5,5,37,0,11,2,3,2.25,2.5982,1.16,11.698,5.482,36.514,4.394,31.654,31.838,38.102,69,104,79.11650085,7.2,7.056,2,0.84,7.137375,6.94275,1,4,1.2,1.2
"earthwork",-67.667,-10.5685,25.5625,26.30000114,24.33333397,1699,234,43,48.61305618,667,163,524,180,10.625,70.36422729,84.53416443,32.40000153,17.29999924,15.10000229,25.93333435,24.41666794,211,202.6782114,730913.5805,579887.6841,101197.8888,"white",319326.581,855297.8623,0.066,154677.8684,111429.2274,14553.29874,989.2000122,35,5.2,0,13,5,37,1,11,2,3,5.25,2.71,1.22,15.1,2.5,26,4.5,41.7,32.4,26.1,297.1404114,104,100.4219971,5.22,4.76,1.16,0.5,4.18642,5.715,1,15,1.4,1.36
"earthwork",-67.046,-9.7941,25.79166603,26.48333359,24.73333359,1854,275,22,58.43925476,788,104,462,162,10.63333321,72.33560181,74.03417969,32.59999847,17.89999962,14.69999886,26.04999924,24.79999924,161,206.5178899,676303.7007,687502.3375,120091.5385,"white",363758.4653,963716.6121,0.066,44866.94987,145242.9297,37380.93671,1049.699951,41,4.5,0,13,4.7,29,1,11,3,3,5.625,2.712,1.2,10.806,8.296,28.588,4.4,25.816,45.694,27.994,206.9999847,104,67.56800079,6.699,5.3193,1.55,0.51,4.235805,6.76125,1,15,1.42,1.36
"earthwork",-67.707,-10.5204,25.47083282,26.20000076,24.25,1668,230,42,48.86466217,658,161,513,178,10.40833282,70.3265686,84.89187622,32.20000076,17.39999962,14.80000114,25.86666679,24.29999924,208,194.5063731,724414.9371,579915.1687,106970.9567,"white",326208.9231,857885.5817,0.066,153335.5304,117968.4496,19983.26776,989.2000122,35,5.2,0,13,5,37,1,11,2,3,5.25,3.05,1.19,11.3,3.6,26.9,4.7,33.9,39.2,26.5,297.1404114,104,100.4219971,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-68.785,-10.9433,25.27916718,26.08333397,23.98333359,1692,256,22,62.32656479,725,86,554,86,10.75833321,70.77850342,90.96598816,32,16.79999924,15.20000076,25.79999924,23.98333359,252,270.387869,740370.9352,460796.2366,127829.5708,"white",356877.7985,753968.7302,0.060999999,196068.5857,171705.5736,44758.43512,1044.400024,31,4.9,0,16,4.7,41,0,11,2,3,6.625,2.24,1.21,11.5,4.4,17.5,4.3,50.1,32.4,22.4,206.9999847,104,114.8529968,3.942,4.088,0.9,0.4,3.7856,4.45212,1,15,1.46,1.45
"earthwork",-68.699,-10.8259,25.06666756,25.85000038,23.78333282,1692,264,21,63.75617599,736,81,549,81,10.25,70.68965149,88.66005707,31.5,17,14.5,25.56666756,23.78333282,270,257.007985,729167.0924,476666.6446,130521.9583,"white",362697.7516,770005.7592,0.064999998,182872.4333,168532.7228,28859.72153,1044.400024,31,4.6,0,16,4.6,41,0,11,2,3,7.5,1.91,1.13,13.1,6,17,4.7,48.4,34.6,20.9,206.9999847,104,114.8529968,3.942,4.088,0.9,0.4,3.81598,4.73778,1,16,1.46,1.41
"earthwork",-68.869,-10.8146,25.14166641,25.91666603,23.88333321,1688,254,21,62.35225677,720,83,555,83,10.8166666,71.63356018,88.59592438,31.79999924,16.70000076,15.09999847,25.64999962,23.88333321,261,271.3167135,724731.3279,464563.3822,144314.301,"white",373889.9021,761755.8395,0.060999999,182358.7533,185281.4534,43765.94148,1044.400024,31,4.6,0,20,4.6,41,0,11,2,3,8.25,2.78,1.23,12.8,4.8,16.3,4.5,42.8,40.9,26.9,206.9999847,104,114.8529968,3.942,4.088,0.9,0.4,3.81598,4.45212,1,16,1.46,1.41
"earthwork",-69.122,-10.7563,24.97500038,25.75,23.70000076,1654,239,19,62.61411667,693,76,556,76,11.05000019,71.75325012,88.40763092,31.79999924,16.39999962,15.39999962,25.48333359,23.70000076,266,296.080312,714394.0913,450867.0652,169378.6537,"white",395141.7566,753998.7529,0.037,169837.6342,187203.8188,68424.49149,1047.5,31,4.8,0,20,4.6,41,0,11,2,3,7.125,2.15,1.26,12.8,2.6,16.1,4.7,41.5,42.4,28.6,206.9999847,104,135.8789978,3.942,4.088,0.9,0.4,3.7856,4.45212,1,16,1.46,1.41
"earthwork",-69.001,-10.7826,25.10416603,25.86666679,23.83333397,1662,244,20,62.715168,704,79,555,79,10.85833359,71.436409,88.14909363,31.79999924,16.60000038,15.19999886,25.60000038,23.83333397,244,283.2729253,719047.1055,457377.4527,157368.4978,"white",385043.5339,757738.8714,0.047,180165.1017,185919.3598,56146.96555,1047.5,31,4.6,0,20,4.6,41,0,11,2,3,7,2.36,1.21,14,4,15.9,4.6,47,37,22.5,206.9999847,104,135.8789978,3.942,4.088,0.9,0.4,3.7856,4.45212,1,16,1.46,1.41
"earthwork",-68.949,-11.1695,25.11249924,25.95000076,23.71666718,1682,243,22,60.11722946,703,94,557,94,10.8083334,70.18398285,97.58737946,31.89999962,16.5,15.39999962,25.70000076,23.71666718,292,281.1118728,762486.5306,430410.081,123924.8263,"white",347025.8345,723175.4978,0.039000001,218415.969,144829.9373,75503.53343,1007.799988,31,4.9,0,14,4.7,41,0,11,2,3,5.875,2.29,1.18,18.1,10.6,23.5,4.9,35.6,40.9,31.5,297.1404114,104,75.91239929,3.942,4.088,0.9,0.4,3.7856,4.45212,1,9,1.46,1.46
"earthwork",-68.988,-10.8533,25.03750038,25.83333206,23.75,1663,245,21,62.55996704,705,81,554,81,10.875,71.07843781,89.85150909,31.79999924,16.5,15.29999924,25.53333282,23.75,281,281.8073457,727037.5934,452522.9765,151198.0483,"white",377822.7048,751565.4358,0.047,187253.1993,178396.2544,57403.66257,1044.400024,31,4.8,0,20,4.6,41,0,11,2,3,7.375,2.08,1.19,14.2,5.8,17.2,4.5,43.9,38.8,21.8,206.9999847,104,114.8529968,3.942,4.088,0.9,0.4,3.7856,4.45212,1,16,1.46,1.41
"earthwork",-68.958,-10.7842,25.03333282,25.81666565,23.75,1676,248,21,62.32035065,710,82,557,82,10.80000019,71.5231781,89.222229,31.70000076,16.60000038,15.10000038,25.54999924,23.75,275,279.0872591,719896.8682,460407.2266,153736.9731,"white",382186.9578,759878.2085,0.060999999,180155.2631,186549.5197,51672.30937,1044.400024,31,4.6,0,20,4.6,41,0,11,2,3,8.25,2.11,1.18,13.1,4.8,17,4.5,43.9,39.1,24.2,206.9999847,104,114.8529968,3.942,4.088,0.9,0.4,3.7856,4.45212,1,16,1.46,1.41
"earthwork",-68.99,-10.7885,24.99583244,25.76666641,23.71666718,1664,245,20,62.54266739,705,81,555,81,10.875,71.54605103,88.84252167,31.70000076,16.5,15.20000076,25.5,23.71666718,276,282.180452,719865.5596,457700.1334,156028.3399,"white",383809.8738,757753.2313,0.047,181173.6444,185468.919,55162.63694,1044.400024,31,4.6,0,20,4.6,41,0,11,2,3,8.25,2.3,1.18,13.8,5.3,16.2,4.6,45.3,38.5,21.1,206.9999847,104,114.8529968,3.942,4.088,0.9,0.4,3.7856,4.45212,1,16,1.46,1.41
"earthwork",-67.253,-8.8438,25.66250038,26.29999924,24.64999962,2081,314,23,61.33758545,863,95,524,176,11.22500038,75.33557892,70.10136414,32.59999847,17.70000076,14.89999771,25.95000076,24.68333435,120,245.6063282,571606.7076,742020.7833,19809.82368,"white",469980.0474,1040929.411,0,37296.87443,204770.7095,7767.397179,1077.699951,54,4,0,14,3.9,29,0,12,3,4,1.875,2.77,1.16,13.3,1.6,30.2,4.1,28.8,41,27.3,69,104,104.2300034,6.6654,5.3193,1.61,0.51,4.235805,6.07002,1,15,1.38,1.42
"earthwork",-67.494,-10.1418,25.50833321,26.20000076,24.33333397,1695,221,48,44.75907135,653,183,429,199,10.55000019,70.33332825,80.84310913,32.40000153,17.39999962,15.00000191,25.86666679,24.39999962,192,205.1829384,692775.3439,625061.5192,138432.324,"white",350711.9947,905698.1749,0.066,106667.6257,153316.0765,29043.79868,999.7000122,41,5.2,0,13,5,37,1,11,2,3,4.75,3.2412,1.2244,14.629,6.285,27.357,4.917,32.792,39.851,32.645,69,104,135.826004,5.22,4.76,1.16,0.5,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.496,-10.1517,25.52083397,26.23333359,24.33333397,1700,220,49,44.47115326,653,184,430,201,10.52499962,70.16665649,81.92176819,32.40000153,17.39999962,15.00000191,25.88333321,24.39999962,189,204.7208672,693256.0333,624438.0181,138096.6742,"white",350284.7543,905026.8687,0.066,107303.5918,152734.1254,29318.49661,999.7000122,41,5.2,0,13,5,37,1,11,2,3,4.75,3.1380128,1.2409976,16.114844,4.455228,30.064644,4.77502,29.810376,40.12498,33.07502,69,104,135.826004,5.22,4.76,1.16,0.5,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.39,-10.167,25.56666756,26.29999924,24.39999962,1715,229,40,48.37636566,676,160,433,187,10.44999981,70.60810089,81.13774109,32.40000153,17.60000038,14.80000114,25.88333321,24.46666718,195,205.3446563,699332.9557,631978.3225,130416.03,"white",343366.6329,909096.0794,0.094000001,100748.7619,149758.6467,28099.18965,999.7000122,41,5.2,0,13,5,37,1,11,2,3,5,3.06,1.19,16.2,4.4,20.7,4.9,35.3,44.1,33,69,104,135.826004,5.2824,4.76,1.24,0.5,4.18642,5.715,1,15,1.42,1.36
"earthwork",-67.457,-10.1617,25.53333282,26.23333359,24.36666679,1700,225,45,46.64084625,663,170,432,191,10.48333359,70.83333588,80.12301636,32.29999924,17.5,14.79999924,25.88333321,24.45000076,189,204.7303001,696045.2438,626658.2392,134718.912,"white",347173.1791,906065.7256,0.066,105354.175,150888.7902,32683.74248,999.7000122,41,5.2,0,13,5,37,1,11,2,3,4.75,2.72,1.25,12.7,4.9,24.3,4.7,29.1,46.6,30.3,69,104,135.826004,5.2824,4.76,1.24,0.5,4.18642,5.715,1,15,1.42,1.36
"earthwork",-67.421,-10.1849,25.58333397,26.29999924,24.41666794,1696,227,42,48.01066589,668,164,427,185,10.4333334,70.49549103,81.08169556,32.40000153,17.60000038,14.80000114,25.91666603,24.48333359,183,204.3185039,699886.6456,627998.5752,130451.3685,"white",343104.4728,905724.7924,0.094000001,104558.1596,147986.3977,28293.11738,999.7000122,41,5.2,0,13,5,37,1,11,2,3,5.625,3.185,1.22,12.75,4.55,25.85,4.8,26.1,48.05,31.7,69,104,135.826004,5.2824,4.76,1.24,0.5,4.18642,5.715,1,15,1.42,1.36
"earthwork",-67.523,-10.4763,25.58333397,26.29999924,24.39999962,1685,229,41,48.68748856,663,161,428,178,10.19999981,70.34482574,82.55393982,32.20000076,17.70000076,14.5,25.93333435,24.45000076,194,190.2447357,726404.8215,598592.3924,106526.7297,"white",319722.0875,871902.2923,0.094000001,136991.1476,117213.1556,13520.12303,1024.900024,35,5.2,0,8,5,37,1,11,2,3,5.125,3.09,1.21,13.3,7.6,26.3,4.6,33.6,40.1,34.3,206.9999847,104,67.51599884,5.2824,4.76,1.24,0.5,4.18642,5.715,1,12,1.4,1.36
"earthwork",-67.55,-10.468,25.48749924,26.21666718,24.29999924,1688,228,41,48.1275444,660,163,517,178,10.24166679,70.14840698,82.90533447,32.09999847,17.5,14.59999847,25.83333397,24.35000038,217,190.9410627,724552.504,596882.1287,108432.192,"white",322013.9313,871272.5096,0.094000001,137998.677,118703.145,16449.44406,1024.900024,35,5.2,0,8,5,37,1,11,2,3,5.125,3.04,1.24,12.5,7.5,21.3,4.7,42,36.7,27.8,206.9999847,104,67.51599884,5.2824,4.76,1.24,0.5,4.18642,5.715,1,12,1.4,1.36
"earthwork",-67.539,-10.4757,25.51666641,26.23333359,24.33333397,1691,229,42,48.1751709,662,164,429,179,10.23333359,70.09132385,82.25053406,32.20000076,17.60000038,14.60000038,25.86666679,24.38333321,210,190.4500758,725738.9488,597062.9295,107227.0939,"white",320729.4174,870947.9148,0.094000001,138148.2388,117607.3425,15127.91131,1024.900024,35,5.2,0,8,5,37,1,11,2,3,5.125,3.0521952,1.2266488,12.67556,5.361712,20.717584,4.648488,43.13644,36.145976,30.114928,206.9999847,104,67.51599884,5.2824,4.76,1.24,0.5,4.18642,5.715,1,12,1.4,1.36
"earthwork",-67.543,-10.4775,25.49583244,26.21666718,24.31666565,1690,229,42,48.2731514,662,163,519,179,10.22499943,70.51725006,82.19870758,32.09999847,17.60000038,14.49999809,25.83333397,24.36666679,215,190.4088549,725650.6037,596921.2476,107320.7452,"white",320851.4825,870870.1812,0.094000001,138249.5999,117670.8452,15308.6863,1024.900024,35,5.2,0,8,5,37,1,11,2,3,5.125,3.02568,1.22962,12.815,5.4508,21.3976,4.6302,42.229,36.3734,28.4692,206.9999847,104,67.51599884,5.2824,4.76,1.24,0.5,4.18642,5.715,1,12,1.4,1.36
"earthwork",-66.129,-11.039,27.09583282,27.86666679,26.28333282,1695,259,19,66.25474548,756,73,390,136,10.22500038,72.51773834,63.79863358,33.79999924,19.70000076,14.09999847,27.09999847,26.36666679,141,274.299758,784574.7436,685043.3671,872.5571102,"white",198719.3316,905918.9164,0.214000002,188583.2171,49534.58196,470.2753904,887.2999878,41,5.2,0,5,5,37,0,10,2,3,3.25,3.14,1.2,13.7,12.3,36.9,4.8,34.7,28.4,37.3,69,104,98.83360291,7.2,7.056,2,0.84,7.137375,6.94275,1,4,1.2,1.2
"earthwork",-66.973,-9.2039,25.65416718,26.28333282,24.68333244,1985,299,17,62.34936905,849,86,485,163,10.625,74.30069733,68.20618439,32.29999924,18,14.29999924,25.89999962,24.69999886,144,208.1697288,621506.2792,738158.529,70127.8809,"black",421570.6392,1024169.87,0.066,34008.40293,157557.5812,43419.38021,1032.599976,54,4,0,14,3.9,29,1,12,3,4,4.5,2.7,1.18,11.8,3,31.6,4.2,24.7,43.7,27.5,206.9999847,104,99.66220093,9.5922,5.3193,2.19,0.51,4.235805,6.76125,1,15,1.45,1.45
"earthwork",-67.01,-9.2359,25.67916679,26.31666756,24.68333244,1990,302,18,62.52121353,857,88,480,166,10.75833321,74.19539642,69.52628326,32.40000153,17.89999962,14.50000191,25.95000076,24.71666718,143,210.085676,622690.7644,732762.6831,69798.94966,"black",419635.5703,1018935.508,0.066,35021.2725,159512.8971,41400.64961,1030.199951,54,4,0,14,3.9,29,1,12,3,3,4.625,3.05,1.15,11.6,4.1,29.3,4,23.9,46.8,26.4,206.9999847,104,99.81199646,7.2,5.3193,2,0.51,4.235805,6.76125,1,15,1.42,1.42
"earthwork",-68.011,-10.074,25.22500038,25.96666718,23.95000076,1655,210,55,41.46572876,618,203,495,208,10.48333359,70.83334351,88.5617218,31.89999962,17.10000038,14.79999924,25.70000076,23.96666718,166,224.8236311,666700.9492,589219.2407,111724.5873,"white",385972.2504,880772.1743,0.066,124490.6861,176722.8233,15972.54612,1053.800049,35,4.5,0,20,4.6,29,1,11,2,3,6,3.096,1.1959,12.774,2.862,23.892,4.741,26.871,49.237,36.152,206.9999847,104,63.52170181,3.942,3.1892,0.9,0.34,4.18642,4.73778,1,16,1.42,1.37
"earthwork",-67.857,-10.1693,25.25416756,26,23.98333359,1630,205,58,39.92743683,604,210,483,210,10.3083334,70.12471771,88.07170868,31.89999962,17.20000076,14.69999886,25.70000076,23.98333359,185,213.6829681,682110.3444,593699.4935,125591.0038,"white",367934.0393,880878.1935,0.066,139756.0872,160345.4117,4532.226311,1024.900024,35,4.5,0,20,4.6,33,1,11,2,3,6.5,2.98,1.18,15.6,5,25,5,28.8,46.2,38,206.9999847,104,67.51599884,3.942,3.1892,0.9,0.34,4.18642,4.73778,1,16,1.42,1.37
"earthwork",-66.683,-9.8962,26.12083435,26.81666756,25.14999962,1855,271,16,60.47957611,788,85,477,152,10.47500038,72.74304962,68.93535614,32.90000153,18.5,14.40000153,26.29999924,25.21666718,135,200.2592307,696502.3135,710789.5559,121047.0474,"white",338287.6465,974324.9104,0.112499997,48286.37079,104216.1514,5786.69239,1013.400024,35,5.2,1,7,5,36,4,11,2,3,4.625,2.48,1.14,11.8,5.9,32.2,4.2,20.6,47.2,28.9,69,104,67.43160248,7.2,5.3193,2,0.51,4.235805,6.76125,1,12,1.42,1.39
"earthwork",-67.954,-10.1505,25.20833397,25.95000076,23.91666603,1645,210,56,40.95119476,614,205,490,211,10.40000057,70.27027893,89.36220551,31.89999962,17.10000038,14.79999924,25.68333244,23.95000076,185,217.652399,676725.7715,587519.8326,121159.7703,"white",375475.2296,876846.1562,0.066,134993.8686,166408.4554,13944.19302,1024.900024,35,4.5,0,20,4.6,33,1,11,2,3,4.25,2.97,1.22,12.9,4.6,22.3,4.7,26.7,51,34.8,206.9999847,104,67.51599884,3.942,3.1892,0.9,0.34,4.18642,4.73778,1,16,1.42,1.37
"earthwork",-69.111,-12.5368,25.40833282,26.29999924,23.89999962,2084,314,53,58.28679657,899,172,671,207,10.60000038,72.10884857,102.797966,32.09999847,17.39999962,14.69999886,26.08333397,23.98333359,201,251.4908484,911528.7572,321672.2137,3017.862326,"white",261084.4894,586257.2669,0.171499997,350110.1586,12059.88312,5905.807898,960,36,5.2,0,13,5,31,1,12,2,3,4.0625,2.8,1.22,16,2.9,28.8,4.9,27.4,43.8,34.2,206.9999847,104,111.2929993,3.8364,3.696,0.92,0.38,4.18866,5.994825,1,9,1.41,1.47
"earthwork",-67.566,-9.1782,25.30416679,25.93333435,24.21666718,1960,291,25,60.51316452,834,105,617,105,10.75833321,74.71064758,75.5422287,31.89999962,17.5,14.39999962,25.68333244,24.21666718,138,252.4093538,590198.838,695386.4047,35846.00887,"white",450450.5898,991208.2903,0.035999999,68537.11122,218061.6127,12225.40261,1075.699951,54,4.1,0,14,3.9,20,1,12,3,3,4.3125,2.73,1.18,12.3,2.5,27.3,4.3,36.2,36.5,25.6,69,104,104.1500015,4.5018,4.76,1.22,0.5,4.235805,4.33653,1,16,1.29,1.37
"earthwork",-66.903,-10.0402,25.91666603,26.58333206,24.91666603,1802,262,21,58.78705597,762,99,452,155,10.28333378,71.91143036,70.23768616,32.59999847,18.29999924,14.29999924,26.14999962,24.98333359,164,208.1762056,707782.2693,681930.0059,119995.0249,"white",332343.2895,948039.4949,0.094000001,63858.20833,127567.7333,5903.337423,963.5999756,35,5.2,0,7,5,37,1,11,2,3,4.75,2.58,1.2,11.4,5,32.2,4.3,27.9,39.9,28.2,297.1404114,104,79.35590363,6.7425,5.3193,1.55,0.51,4.73704,6.76125,1,12,1.42,1.36
"earthwork",-67.449,-9.1334,25.45416641,26.04999924,24.39999962,2020,301,23,60.82043076,859,100,494,178,10.99166679,74.77323914,72.47126007,32.20000076,17.5,14.70000076,25.78333282,24.43333435,137,249.4689348,590910.727,707673.9273,35261.44319,"white",449144.2857,1002185.494,0.028,63447.83072,208055.5204,2513.949179,1030.199951,54,4.1,0,14,3.9,20,1,12,3,4,3.125,3.11,1.18,14.5,7,35.1,4.5,21.8,43,27.3,206.9999847,104,99.81199646,5.2824,4.935,1.24,0.5,4.235805,5.63655,1,15,1.38,1.37
"earthwork",-67.633,-10.5263,25.51250076,26.23333359,24.33333397,1687,231,44,48.55084229,663,164,427,180,10.35833359,70.46485138,82.38285065,32.20000076,17.5,14.70000076,25.88333321,24.38333321,207,194.9300636,727625.1489,585791.5536,105729.7075,"white",321337.3755,861287.5764,0.066,148614.9923,114818.2804,17264.98264,989.2000122,35,5.2,0,13,5,37,1,11,2,3,4.5,3.1338,1.2054,13.012272,5.727392,23.31888,4.635424,37.53376,38.935904,28.668032,297.1404114,104,100.4219971,5.22,4.76,1.16,0.5,4.18642,5.715,1,15,1.4,1.36
"earthwork",-67.634,-10.5255,25.55833435,26.28333282,24.35000038,1687,232,43,48.63204193,664,164,518,179,10.39999962,70.2702713,83.30757904,32.29999924,17.5,14.79999924,25.93333435,24.41666603,199,194.7950466,727610.2965,585785.3754,105740.5045,"white",321354.4758,861288.5771,0.066,148617.1672,114832.5849,17280.91074,989.2000122,35,5.2,0,13,5,37,1,11,2,3,4.5,3.1374,1.2042,13.10856,5.80016,23.0904,4.62352,37.3888,39.30992,28.70336,297.1404114,104,100.4219971,5.22,4.76,1.16,0.5,4.18642,5.715,1,15,1.4,1.36
"earthwork",-67.632,-10.5232,25.51250076,26.23333359,24.33333397,1678,230,43,48.86512375,661,161,424,177,10.35833359,70.46485138,82.38285065,32.20000076,17.5,14.70000076,25.88333321,24.38333321,207,194.3665551,727556.2342,585878.4351,105815.3048,"white",321389.6516,861383.9756,0.066,148521.0501,114890.2488,17311.54225,989.2000122,35,5.2,0,13,5,37,1,11,2,3,4.5,3.1302,1.2066,12.830232,5.425952,23.69028,4.618744,37.96456,37.961624,28.832792,297.1404114,104,100.4219971,5.22,4.76,1.16,0.5,4.18642,5.715,1,15,1.4,1.36
"earthwork",-67.062,-9.7321,25.72916603,26.39999962,24.68333244,1868,280,21,59.32976913,800,100,459,166,10.5583334,72.31735229,72.53396606,32.5,17.89999962,14.60000038,25.98333359,24.75,159,206.6290481,669331.7263,690774.8818,113053.9431,"black",370759.5471,968870.291,0.066,40889.78946,148212.9525,44024.44089,1049.699951,41,4.5,0,13,4.7,29,1,11,3,3,4.5,2.69,1.15,11.4,7.9,31.8,4.4,21.8,46.4,30.8,206.9999847,104,67.56800079,6.699,5.3193,1.55,0.51,4.235805,6.76125,1,15,1.42,1.39
"earthwork",-63.707,-13.2627,25.95000076,26.75,24.71666718,1417,236,10,71.37944794,661,48,334,89,10.86666679,70.10753632,82.73725891,33.09999847,17.60000038,15.49999809,26.21666718,24.91666603,149,127.0473402,977925.4755,845883.1915,74392.95502,"clear",51623.36829,911348.976,0.130999997,507650.5779,1537.533593,29798.3293,833,41,5.8,1,9,4.9,33,1,9,1,2,1.5,1.81,1.3,10.1,8.3,23.3,5.1,50.6,26.1,24.4,321.8891602,112,117.5319977,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"earthwork",-67.74,-10.466,25.38333321,26.10000038,24.16666603,1657,226,43,48.12566757,650,164,508,178,10.34999943,69.93243408,84.40522766,32.09999847,17.29999924,14.79999924,25.78333282,24.21666718,219,193.2425753,717610.1096,581079.1473,113356.2478,"white",333140.797,860739.7553,0.066,151255.9284,124816.7154,20027.00783,1024.900024,35,5.2,0,13,5,37,1,11,2,3,4,2.87452,1.21888,12.7776,5.256,17.6228,4.8,38.6212,43.756,29.3548,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-67.738,-10.4674,25.42083359,26.18333244,24.18333244,1654,226,44,48.37286377,650,163,507,177,10.34166622,70.35147858,85.69125366,32.09999847,17.39999962,14.69999886,25.81666565,24.25,211,193.1382138,717641.0061,581089.4422,113330.4222,"white",333105.0663,860740.3995,0.066,151249.7159,124784.9144,20065.34841,1024.900024,35,5.2,0,13,5,37,1,11,2,3,4,2.8509376,1.2216544,12.833088,5.11728,17.442464,4.8,38.940256,43.61728,29.590624,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-63.878,-13.5811,26.00416565,26.83333397,24.64999962,1417,235,13,70.0824585,658,55,335,95,10.84166622,69.4978714,90.8910141,33.09999847,17.5,15.59999847,26.39999962,24.83333206,148,87.89086611,1013902.31,824738.4228,114274.6413,"white",13383.01732,874645.8353,0.134999998,546240.4491,14359.88307,2605.780729,745.5,41,5.8,1,9,4.9,33,1,9,1,2,0.875,2.11,1.22,10.7,6.6,22.4,5.4,46.3,31.3,28.8,321.8891602,112,117.8050003,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"earthwork",-65.33,-10.5852,26.87083435,27.66666794,25.98333359,1789,285,26,61.73389816,776,87,417,158,11.4416666,74.78212738,67.26673889,34.20000076,18.89999962,15.30000114,26.89999962,26.11666679,146,169.9845459,708226.3041,785904.0056,10382.95839,"white",244742.1272,1000815.058,0.204000004,195893.3218,15621.78878,7422.815052,808.7000122,12,5.1,4,7,4.6,36,7,10,3,3,3.125,2.48,1.18,12.7,5.3,31.1,4.6,36.5,32.4,28.9,69,104,134.75,4.2336,3.3082,0.96,0.34,3.3082,3.5043,1,5,1.45,1.39
